new_visit_code,CodeType,cover
P2-3-T-601-02.post0-1,soil/gravel,9.5
P2-3-T-601-02.post0-1,woody basal,0.5
P2-3-T-601-02.post04-5,1/10/100 hr fuel,23
P2-3-T-601-02.post04-5,1000 hour fuel,4.25
P2-3-T-601-02.post04-5,litter,72.5
P2-3-T-601-02.post04-5,moss/lichen,4
P2-3-T-601-02.post04-5,soil/gravel,9.5
P2-3-T-601-02.post10-11,1/10/100 hr fuel,13
P2-3-T-601-02.post10-11,coarse fuel in air,3
P2-3-T-601-02.post10-11,1000 hour fuel,1.25
P2-3-T-601-02.post10-11,litter/duff,83.25
P2-3-T-601-02.post10-11,moss/lichen,3.25
P2-3-T-601-02.post10-11,soil/gravel,9
P2-3-T-601-04.01_Pre,1/10/100 hr fuel,19.25
P2-3-T-601-04.01_Pre,1000 hour fuel,2
P2-3-T-601-04.01_Pre,litter/duff,78.25
P2-3-T-601-04.01_Pre,moss/lichen,7
P2-3-T-601-04.01_Pre,soil/gravel,2.75
P2-3-T-601-04.01_Pre,woody basal,2.75
P2-3-T-601-04.post0-1,1/10/100 hr fuel,17.25
P2-3-T-601-04.post0-1,1000 hour fuel,10.25
P2-3-T-601-04.post0-1,litter/duff,65
P2-3-T-601-04.post0-1,moss/lichen,7.75
P2-3-T-601-04.post0-1,soil/gravel,9.75
P2-3-T-601-04.post04-5,1/10/100 hr fuel,26
P2-3-T-601-04.post04-5,1000 hour fuel,6.75
P2-3-T-601-04.post04-5,litter,58.5
P2-3-T-601-04.post04-5,moss/lichen,2.25
P2-3-T-601-04.post04-5,rock,0.75
P2-3-T-601-04.post04-5,soil/gravel,15.5
P2-3-T-601-04.post10-11,1/10/100 hr fuel,6
P2-3-T-601-04.post10-11,coarse fuel in air,1.25
P2-3-T-601-04.post10-11,1000 hour fuel,5
P2-3-T-601-04.post10-11,litter/duff,79.25
P2-3-T-601-04.post10-11,moss/lichen,2.5
P2-3-T-601-04.post10-11,soil/gravel,9.5
P2-3-T-601-04.post10-11,woody basal,0.25
P2-3-T-602-01.01_Pre,1/10/100 hr fuel,12.5
P2-3-T-602-01.01_Pre,litter/duff,90.5
P2-3-T-602-01.01_Pre,moss/lichen,0.5
P2-3-T-602-01.01_Pre,rock,0.75
P2-3-T-602-01.01_Pre,soil/gravel,7.5
P2-3-T-602-01.post0-1,1/10/100 hr fuel,13.5
P2-3-T-602-01.post0-1,1000 hour fuel,0.75
P2-3-T-602-01.post0-1,litter/duff,78.5
P2-3-T-602-01.post0-1,moss/lichen,1
P2-3-T-602-01.post0-1,rock,0.25
P2-3-T-602-01.post0-1,soil/gravel,11.75
P2-3-T-602-01.post0-1,woody basal,0.75
P2-3-T-602-01.post04-5,1/10/100 hr fuel,15.25
P2-3-T-602-01.post04-5,1000 hour fuel,1.5
P2-3-T-602-01.post04-5,litter,70.25
P2-3-T-602-01.post04-5,moss/lichen,0.25
P2-3-T-602-01.post04-5,soil/gravel,4.25
P2-3-T-602-01.post04-5,woody basal,1
P2-3-T-602-01.post10-11,1/10/100 hr fuel,15.25
P2-3-T-602-01.post10-11,1000 hour fuel,0.25
P2-3-T-602-01.post10-11,litter/duff,94.25
P2-3-T-602-01.post10-11,rock,1
P2-3-T-602-01.post10-11,soil/gravel,2.5
P2-3-T-602-01.post10-11,woody basal,1.5
P2-3-T-602-06.01_Pre,1/10/100 hr fuel,9.5
P2-3-T-602-06.01_Pre,1000 hour fuel,1.5
P2-3-T-602-06.01_Pre,litter/duff,76.5
P2-3-T-602-06.01_Pre,moss/lichen,0.75
P2-3-T-602-06.01_Pre,rock,10.75
P2-3-T-602-06.01_Pre,soil/gravel,19
P2-3-T-602-06.post0-1,1/10/100 hr fuel,6.5
P2-3-T-602-06.post0-1,1000 hour fuel,0.75
P2-3-T-602-06.post0-1,litter/duff,75.5
P2-3-T-602-06.post0-1,moss/lichen,2.25
P2-3-T-602-06.post0-1,rock,9
P2-3-T-602-06.post0-1,soil/gravel,10.25
P2-3-T-602-06.post04-5,1/10/100 hr fuel,8.25
P2-3-T-602-06.post04-5,1000 hour fuel,1
P2-3-T-602-06.post04-5,litter,68
P2-3-T-602-06.post04-5,rock,10.75
P2-3-T-602-06.post04-5,soil/gravel,13.25
P2-3-T-602-06.post10-11,1/10/100 hr fuel,6.5
P2-3-T-602-06.post10-11,1000 hour fuel,0.75
P2-3-T-602-06.post10-11,litter/duff,76
P2-3-T-602-06.post10-11,rock,10
P2-3-T-602-06.post10-11,soil/gravel,11.5
P2-3-T-603-05.01_Pre,1/10/100 hr fuel,31.25
P2-3-T-603-05.01_Pre,1000 hour fuel,4.75
P2-3-T-603-05.01_Pre,litter/duff,82.5
P2-3-T-603-05.01_Pre,moss/lichen,5
P2-3-T-603-05.01_Pre,soil/gravel,1.5
P2-3-T-603-05.01_Pre,woody basal,1.5
P2-3-T-603-05.post0-1,1/10/100 hr fuel,28.5
P2-3-T-603-05.post0-1,1000 hour fuel,3.5
P2-3-T-603-05.post0-1,litter/duff,68.25
P2-3-T-603-05.post0-1,moss/lichen,0.25
P2-3-T-603-05.post0-1,rock,0.25
P2-3-T-603-05.post0-1,soil/gravel,10.75
P2-3-T-603-05.post04-5,1/10/100 hr fuel,26.75
P2-3-T-603-05.post04-5,1000 hour fuel,2.875
P2-3-T-603-05.post04-5,litter,60.25
P2-3-T-603-05.post04-5,rock,0.5
P2-3-T-603-05.post04-5,soil/gravel,11
P2-3-T-603-05.post10-11,1/10/100 hr fuel,21.25
P2-3-T-603-05.post10-11,1000 hour fuel,2.25
P2-3-T-603-05.post10-11,herb veg basal,0.5
P2-3-T-603-05.post10-11,litter/duff,76.75
P2-3-T-603-05.post10-11,moss/lichen,0.25
P2-3-T-603-05.post10-11,rock,0.25
P2-3-T-603-05.post10-11,soil/gravel,12
P2-3-T-604-01.01_Pre,1/10/100 hr fuel,11.75
P2-3-T-604-01.01_Pre,1000 hour fuel,1
P2-3-T-604-01.01_Pre,litter/duff,80.25
P2-3-T-604-01.01_Pre,moss/lichen,5.75
P2-3-T-604-01.01_Pre,soil/gravel,3
P2-3-T-604-01.01_Pre,woody basal,0.25
P2-3-T-604-01.post0-1,1/10/100 hr fuel,19
P2-3-T-604-01.post0-1,1000 hour fuel,4
P2-3-T-604-01.post0-1,litter/duff,74
P2-3-T-604-01.post0-1,moss/lichen,2.5
P2-3-T-604-01.post0-1,soil/gravel,12.75
P2-3-T-604-01.post0-1,woody basal,0.75
P2-3-T-604-01.post04-5,1/10/100 hr fuel,17.5
P2-3-T-604-01.post04-5,1000 hour fuel,1.375
P2-3-T-604-01.post04-5,litter,72
P2-3-T-604-01.post04-5,moss/lichen,0.75
P2-3-T-604-01.post04-5,soil/gravel,8
P2-3-T-604-01.post04-5,woody basal,1.25
P2-3-T-604-01.post10-11,1/10/100 hr fuel,15.75
P2-3-T-604-01.post10-11,coarse fuel in air,0.5
P2-3-T-604-01.post10-11,1000 hour fuel,0.5
P2-3-T-604-01.post10-11,litter/duff,93.5
P2-3-T-604-01.post10-11,moss/lichen,0.75
P2-3-T-604-01.post10-11,soil/gravel,2.5
P2-3-T-604-01.post10-11,woody basal,0.5
P2-3-T-606-01.01_Pre,1/10/100 hr fuel,6.75
P2-3-T-606-01.01_Pre,1000 hour fuel,2
P2-3-T-606-01.01_Pre,litter/duff,84
P2-3-T-606-01.01_Pre,moss/lichen,0.25
P2-3-T-606-01.01_Pre,soil/gravel,5
P2-3-T-606-01.post0-1,1/10/100 hr fuel,4
P2-3-T-606-01.post0-1,1000 hour fuel,1.75
P2-3-T-606-01.post0-1,litter/duff,87.25
P2-3-T-606-01.post0-1,soil/gravel,7.25
P2-3-T-606-01.post04-5,1/10/100 hr fuel,5.5
P2-3-T-606-01.post04-5,1000 hour fuel,2
P2-3-T-606-01.post04-5,litter,68.75
P2-3-T-606-01.post04-5,soil/gravel,25.5
P2-3-T-606-01.post04-5,woody basal,0.5
P2-3-T-606-01.post10-11,1/10/100 hr fuel,6.75
P2-3-T-606-01.post10-11,1000 hour fuel,1.75
P2-3-T-606-01.post10-11,litter/duff,80
P2-3-T-606-01.post10-11,soil/gravel,16.25
PHA-2C1-01.01_Pre,1/10/100 hr fuel,5.375
PHA-2C1-01.01_Pre,coarse fuel in air,1.8125
PHA-2C1-01.01_Pre,1000 hour fuel,0.125
PHA-2C1-01.01_Pre,litter/duff,17.625
PHA-2C1-01.01_Pre,moss/lichen,1.375
PHA-2C1-01.01_Pre,soil/gravel,0.125
PHA-2C1-01.01_Pre,woody basal,0.25
PHA-2C1-01.post0-1,1/10/100 hr fuel,2.25
PHA-2C1-01.post0-1,1000 hour fuel,0.125
PHA-2C1-01.post0-1,litter/duff,25.125
PHA-2C1-01.post0-1,moss/lichen,1.375
PHA-2C1-01.post0-1,soil/gravel,0.875
PHA-2C1-01.post0-1,woody basal,0.375
PHA-2C1-01.post04-5,1/10/100 hr fuel,5.5
PHA-2C1-01.post04-5,1000 hour fuel,0.125
PHA-2C1-01.post04-5,litter/duff,24
PHA-2C1-01.post04-5,moss/lichen,0.125
PHA-2C1-01.post04-5,soil/gravel,0.25
PHA-2C1-01.post04-5,woody basal,0.5
PHA-2C1-02.01_Pre,1/10/100 hr fuel,0.875
PHA-2C1-02.01_Pre,coarse fuel in air,0.5
PHA-2C1-02.01_Pre,litter/duff,22.375
PHA-2C1-02.01_Pre,moss/lichen,0.125
PHA-2C1-02.01_Pre,soil/gravel,1
PHA-2C1-02.01_Pre,woody basal,0.125
PHA-2C1-02.post0-1,1/10/100 hr fuel,1.125
PHA-2C1-02.post0-1,1000 hour fuel,0.125
PHA-2C1-02.post0-1,litter/duff,24.375
PHA-2C1-02.post0-1,soil/gravel,0.125
PHA-2C1-02.post0-1,woody basal,0.375
PHA-2C1-02.post04-5,1/10/100 hr fuel,2.5
PHA-2C1-02.post04-5,1000 hour fuel,0.125
PHA-2C1-02.post04-5,litter/duff,24.75
PHA-2C1-02.post04-5,woody basal,0.125
PHA-2C1-06.01_Pre,1/10/100 hr fuel,2.125
PHA-2C1-06.01_Pre,coarse fuel in air,0.375
PHA-2C1-06.01_Pre,1000 hour fuel,0.5
PHA-2C1-06.01_Pre,litter/duff,21.75
PHA-2C1-06.01_Pre,moss/lichen,0.375
PHA-2C1-06.post0-1,1/10/100 hr fuel,2.375
PHA-2C1-06.post0-1,1000 hour fuel,0.625
PHA-2C1-06.post0-1,litter/duff,24.375
PHA-2C1-06.post04-5,1/10/100 hr fuel,1.75
PHA-2C1-06.post04-5,coarse fuel in air,0.625
PHA-2C1-06.post04-5,litter/duff,24.875
PHA-2C1-06.post04-5,woody basal,0.125
PHA-2C1-08.01_Pre,1/10/100 hr fuel,2
PHA-2C1-08.01_Pre,1000 hour fuel,0.125
PHA-2C1-08.01_Pre,litter/duff,22.625
PHA-2C1-08.01_Pre,soil/gravel,0.125
PHA-2C1-08.01_Pre,woody basal,0.125
PHA-2C1-08.post0-1,1/10/100 hr fuel,2.625
PHA-2C1-08.post0-1,1000 hour fuel,0.25
PHA-2C1-08.post0-1,litter/duff,24.625
PHA-2C1-08.post0-1,woody basal,0.125
PHA-2C1-08.post04-5,1/10/100 hr fuel,1.75
PHA-2C1-08.post04-5,1000 hour fuel,0.25
PHA-2C1-08.post04-5,litter/duff,24.625
PHA-2C1-08.post04-5,woody basal,0.125
PHA-2C1-10.01_Pre,1/10/100 hr fuel,3.75
PHA-2C1-10.01_Pre,coarse fuel in air,0.25
PHA-2C1-10.01_Pre,litter/duff,18.125
PHA-2C1-10.01_Pre,moss/lichen,2.375
PHA-2C1-10.01_Pre,soil/gravel,0.5
PHA-2C1-10.01_Pre,woody basal,0.25
PHA-2C1-10.post0-1,1/10/100 hr fuel,4.125
PHA-2C1-10.post0-1,1000 hour fuel,0.125
PHA-2C1-10.post0-1,litter/duff,21.5
PHA-2C1-10.post0-1,moss/lichen,2.5
PHA-2C1-10.post0-1,soil/gravel,0.5
PHA-2C1-10.post0-1,woody basal,0.375
PHA-2C1-10.post04-5,1/10/100 hr fuel,2.5
PHA-2C1-10.post04-5,litter/duff,21.125
PHA-2C1-10.post04-5,moss/lichen,3
PHA-2C1-10.post04-5,soil/gravel,0.625
PHA-2C1-10.post04-5,woody basal,0.25
PHA-2C1-11.01_Pre,1/10/100 hr fuel,2.25
PHA-2C1-11.01_Pre,1000 hour fuel,0.5
PHA-2C1-11.01_Pre,herb veg basal,0.125
PHA-2C1-11.01_Pre,litter/duff,21.875
PHA-2C1-11.01_Pre,soil/gravel,0.25
PHA-2C1-11.post0-1,1/10/100 hr fuel,1.375
PHA-2C1-11.post0-1,1000 hour fuel,0.125
PHA-2C1-11.post0-1,litter/duff,24.375
PHA-2C1-11.post0-1,moss/lichen,0.125
PHA-2C1-11.post0-1,soil/gravel,0.375
PHA-2C1-11.post04-5,1/10/100 hr fuel,2
PHA-2C1-11.post04-5,litter/duff,24.625
PHA-2C1-11.post04-5,moss/lichen,0.125
PHA-2C1-11.post04-5,soil/gravel,0.25
PHA-2C2-03.01_Pre,1/10/100 hr fuel,2
PHA-2C2-03.01_Pre,coarse fuel in air,0.5
PHA-2C2-03.01_Pre,1000 hour fuel,0.25
PHA-2C2-03.01_Pre,litter/duff,22
PHA-2C2-03.01_Pre,moss/lichen,0.25
PHA-2C2-03.01_Pre,soil/gravel,0.5
PHA-2C2-03.post0-1,1/10/100 hr fuel,1
PHA-2C2-03.post0-1,1000 hour fuel,0.5
PHA-2C2-03.post0-1,litter/duff,24.125
PHA-2C2-03.post0-1,rock,0.125
PHA-2C2-03.post0-1,soil/gravel,0.25
PHA-2C2-03.post04-5,1/10/100 hr fuel,1.375
PHA-2C2-03.post04-5,coarse fuel in air,0.25
PHA-2C2-03.post04-5,1000 hour fuel,0.25
PHA-2C2-03.post04-5,litter/duff,24.25
PHA-2C2-03.post04-5,moss/lichen,0.375
PHA-2C2-03.post04-5,soil/gravel,0.125
PHA-2C2-04.01_Pre,1/10/100 hr fuel,3.375
PHA-2C2-04.01_Pre,coarse fuel in air,0.25
PHA-2C2-04.01_Pre,1000 hour fuel,0.25
PHA-2C2-04.01_Pre,litter/duff,17.25
PHA-2C2-04.01_Pre,moss/lichen,0.375
PHA-2C2-04.01_Pre,soil/gravel,3.25
PHA-2C2-04.01_Pre,woody basal,0.125
PHA-2C2-04.post0-1,1/10/100 hr fuel,2.625
PHA-2C2-04.post0-1,1000 hour fuel,0.25
PHA-2C2-04.post0-1,litter/duff,22.875
PHA-2C2-04.post0-1,moss/lichen,0.125
PHA-2C2-04.post0-1,soil/gravel,1.625
PHA-2C2-04.post0-1,woody basal,0.125
PHA-2C2-04.post04-5,1/10/100 hr fuel,3.375
PHA-2C2-04.post04-5,1000 hour fuel,0.25
PHA-2C2-04.post04-5,litter/duff,23
PHA-2C2-04.post04-5,moss/lichen,0.375
PHA-2C2-04.post04-5,soil/gravel,1.125
PHA-2C2-04.post04-5,woody basal,0.25
PHA-2C2-05.01_Pre,1/10/100 hr fuel,1.75
PHA-2C2-05.01_Pre,coarse fuel in air,0.625
PHA-2C2-05.01_Pre,1000 hour fuel,0.125
PHA-2C2-05.01_Pre,litter/duff,20.5
PHA-2C2-05.01_Pre,moss/lichen,1.5
PHA-2C2-05.01_Pre,rock,0.125
PHA-2C2-05.01_Pre,soil/gravel,0.625
PHA-2C2-05.01_Pre,woody basal,0.375
PHA-2C2-05.post0-1,1/10/100 hr fuel,3.75
PHA-2C2-05.post0-1,litter/duff,23
PHA-2C2-05.post0-1,moss/lichen,0.375
PHA-2C2-05.post0-1,rock,0.125
PHA-2C2-05.post0-1,soil/gravel,1.375
PHA-2C2-05.post0-1,woody basal,0.125
PHA-2C2-05.post04-5,1/10/100 hr fuel,3.25
PHA-2C2-05.post04-5,coarse fuel in air,0.25
PHA-2C2-05.post04-5,litter/duff,22.125
PHA-2C2-05.post04-5,moss/lichen,1.25
PHA-2C2-05.post04-5,rock,0.25
PHA-2C2-05.post04-5,soil/gravel,1.25
PHA-2C2-05.post04-5,woody basal,0.125
PHA-2C2-07.01_Pre,1/10/100 hr fuel,1.75
PHA-2C2-07.01_Pre,litter/duff,22.875
PHA-2C2-07.01_Pre,soil/gravel,0.375
PHA-2C2-07.post0-1,1/10/100 hr fuel,1
PHA-2C2-07.post0-1,litter/duff,24.875
PHA-2C2-07.post0-1,woody basal,0.125
PHA-2C2-07.post04-5,1/10/100 hr fuel,2
PHA-2C2-07.post04-5,litter/duff,24.875
PHA-2C2-07.post04-5,soil/gravel,0.125
PHA-2C2-09.01_Pre,1/10/100 hr fuel,6.25
PHA-2C2-09.01_Pre,coarse fuel in air,0.75
PHA-2C2-09.01_Pre,1000 hour fuel,0.875
PHA-2C2-09.01_Pre,litter/duff,12.375
PHA-2C2-09.01_Pre,moss/lichen,5
PHA-2C2-09.01_Pre,soil/gravel,0.125
PHA-2C2-09.01_Pre,woody basal,0.375
PHA-2C2-09.post0-1,1/10/100 hr fuel,6.625
PHA-2C2-09.post0-1,coarse fuel in air,0.25
PHA-2C2-09.post0-1,1000 hour fuel,0.75
PHA-2C2-09.post0-1,litter/duff,19.5
PHA-2C2-09.post0-1,moss/lichen,4.375
PHA-2C2-09.post0-1,soil/gravel,0.25
PHA-2C2-09.post0-1,woody basal,0.125
PHA-2C2-09.post04-5,1/10/100 hr fuel,5.5
PHA-2C2-09.post04-5,coarse fuel in air,0.375
PHA-2C2-09.post04-5,1000 hour fuel,0.375
PHA-2C2-09.post04-5,litter/duff,21.625
PHA-2C2-09.post04-5,moss/lichen,2.75
PHA-2C2-09.post04-5,woody basal,0.25
PHA-2C2-12.01_Pre,1/10/100 hr fuel,1.125
PHA-2C2-12.01_Pre,coarse fuel in air,0.5
PHA-2C2-12.01_Pre,litter/duff,22.625
PHA-2C2-12.01_Pre,soil/gravel,1
PHA-2C2-12.01_Pre,woody basal,0.375
PHA-2C2-12.post0-1,1/10/100 hr fuel,0.75
PHA-2C2-12.post0-1,coarse fuel in air,0.125
PHA-2C2-12.post0-1,1000 hour fuel,0.25
PHA-2C2-12.post0-1,litter/duff,23.375
PHA-2C2-12.post0-1,moss/lichen,0.125
PHA-2C2-12.post0-1,rock,0.125
PHA-2C2-12.post0-1,soil/gravel,0.75
PHA-2C2-12.post0-1,woody basal,0.375
PHA-2C2-12.post04-5,1/10/100 hr fuel,2.5
PHA-2C2-12.post04-5,litter/duff,24.25
PHA-2C2-12.post04-5,soil/gravel,0.375
PHA-2C2-12.post04-5,woody basal,0.375
PHA-2C3-01.01_Pre,1/10/100 hr fuel,5.25
PHA-2C3-01.01_Pre,coarse fuel in air,0.5
PHA-2C3-01.01_Pre,1000 hour fuel,0.875
PHA-2C3-01.01_Pre,litter/duff,16
PHA-2C3-01.01_Pre,moss/lichen,1.875
PHA-2C3-01.01_Pre,soil/gravel,0.5
PHA-2C3-01.01_Pre,woody basal,0.25
PHA-2C3-01.post0-1,1/10/100 hr fuel,8.625
PHA-2C3-01.post0-1,1000 hour fuel,1.25
PHA-2C3-01.post0-1,litter/duff,22.125
PHA-2C3-01.post0-1,moss/lichen,1.25
PHA-2C3-01.post0-1,soil/gravel,0.25
PHA-2C3-01.post0-1,woody basal,0.125
PHA-2C3-01.post04-5,1/10/100 hr fuel,5.875
PHA-2C3-01.post04-5,coarse fuel in air,0.125
PHA-2C3-01.post04-5,1000 hour fuel,1
PHA-2C3-01.post04-5,litter/duff,22
PHA-2C3-01.post04-5,moss/lichen,1
PHA-2C3-01.post04-5,soil/gravel,0.75
PHA-2C3-01.post04-5,woody basal,0.25
PHA-2C3-02.01_Pre,1/10/100 hr fuel,3.875
PHA-2C3-02.01_Pre,coarse fuel in air,1.375
PHA-2C3-02.01_Pre,1000 hour fuel,0.125
PHA-2C3-02.01_Pre,litter/duff,15.875
PHA-2C3-02.01_Pre,moss/lichen,4
PHA-2C3-02.01_Pre,soil/gravel,0.25
PHA-2C3-02.01_Pre,woody basal,0.375
PHA-2C3-02.post0-1,1/10/100 hr fuel,6.25
PHA-2C3-02.post0-1,1000 hour fuel,0.625
PHA-2C3-02.post0-1,litter/duff,19
PHA-2C3-02.post0-1,moss/lichen,5.25
PHA-2C3-02.post0-1,woody basal,0.125
PHA-2C3-02.post04-5,1/10/100 hr fuel,7.25
PHA-2C3-02.post04-5,coarse fuel in air,0.25
PHA-2C3-02.post04-5,1000 hour fuel,0.25
PHA-2C3-02.post04-5,litter/duff,20.875
PHA-2C3-02.post04-5,moss/lichen,3.75
PHA-2C3-02.post04-5,soil/gravel,0.125
PHA-2C3-03.01_Pre,1/10/100 hr fuel,4.875
PHA-2C3-03.01_Pre,coarse fuel in air,0.5
PHA-2C3-03.01_Pre,1000 hour fuel,0.375
PHA-2C3-03.01_Pre,litter/duff,18.875
PHA-2C3-03.01_Pre,moss/lichen,0.5
PHA-2C3-03.01_Pre,soil/gravel,0.125
PHA-2C3-03.01_Pre,woody basal,0.25
PHA-2C3-03.post0-1,1/10/100 hr fuel,6.625
PHA-2C3-03.post0-1,coarse fuel in air,0.125
PHA-2C3-03.post0-1,1000 hour fuel,0.75
PHA-2C3-03.post0-1,litter/duff,22.625
PHA-2C3-03.post0-1,moss/lichen,1.125
PHA-2C3-03.post0-1,soil/gravel,0.25
PHA-2C3-03.post0-1,woody basal,0.25
PHA-2C3-03.post04-5,1/10/100 hr fuel,4.625
PHA-2C3-03.post04-5,coarse fuel in air,0.125
PHA-2C3-03.post04-5,1000 hour fuel,0.625
PHA-2C3-03.post04-5,litter/duff,23
PHA-2C3-03.post04-5,moss/lichen,0.75
PHA-2C3-03.post04-5,soil/gravel,0.375
PHA-2C3-03.post04-5,woody basal,0.25
PHA-2C3-04.01_Pre,1/10/100 hr fuel,6.25
PHA-2C3-04.01_Pre,coarse fuel in air,1.875
PHA-2C3-04.01_Pre,1000 hour fuel,0.625
PHA-2C3-04.01_Pre,herb veg basal,0.125
PHA-2C3-04.01_Pre,litter/duff,16.875
PHA-2C3-04.01_Pre,moss/lichen,0.375
PHA-2C3-04.01_Pre,soil/gravel,0.5
PHA-2C3-04.post0-1,1/10/100 hr fuel,4.25
PHA-2C3-04.post0-1,coarse fuel in air,0.375
PHA-2C3-04.post0-1,1000 hour fuel,1.125
PHA-2C3-04.post0-1,litter/duff,21.75
PHA-2C3-04.post0-1,moss/lichen,1.125
PHA-2C3-04.post0-1,rock,0.125
PHA-2C3-04.post0-1,soil/gravel,0.5
PHA-2C3-04.post0-1,woody basal,0.375
PHA-2C3-04.post04-5,1/10/100 hr fuel,5.5
PHA-2C3-04.post04-5,coarse fuel in air,0.375
PHA-2C3-04.post04-5,1000 hour fuel,0.875
PHA-2C3-04.post04-5,litter/duff,22.875
PHA-2C3-04.post04-5,moss/lichen,0.25
PHA-2C3-04.post04-5,soil/gravel,0.875
PHA-2C3-04.post04-5,woody basal,0.125
PHA-2C3-05.01_Pre,1/10/100 hr fuel,3.125
PHA-2C3-05.01_Pre,coarse fuel in air,0.625
PHA-2C3-05.01_Pre,herb veg basal,0.125
PHA-2C3-05.01_Pre,litter/duff,15.75
PHA-2C3-05.01_Pre,moss/lichen,1.625
PHA-2C3-05.01_Pre,soil/gravel,4
PHA-2C3-05.01_Pre,woody basal,0.375
PHA-2C3-05.post0-1,1/10/100 hr fuel,5.875
PHA-2C3-05.post0-1,1000 hour fuel,0.125
PHA-2C3-05.post0-1,litter/duff,21
PHA-2C3-05.post0-1,moss/lichen,0.625
PHA-2C3-05.post0-1,soil/gravel,2.875
PHA-2C3-05.post0-1,woody basal,0.375
PHA-2C3-05.post04-5,1/10/100 hr fuel,4
PHA-2C3-05.post04-5,1000 hour fuel,0.5
PHA-2C3-05.post04-5,litter/duff,20.75
PHA-2C3-05.post04-5,moss/lichen,1.125
PHA-2C3-05.post04-5,soil/gravel,2.375
PHA-2C3-05.post04-5,woody basal,0.25
PHA-2C3-06.01_Pre,1/10/100 hr fuel,2.75
PHA-2C3-06.01_Pre,coarse fuel in air,0.625
PHA-2C3-06.01_Pre,1000 hour fuel,0.5
PHA-2C3-06.01_Pre,litter/duff,18.625
PHA-2C3-06.01_Pre,moss/lichen,0.375
PHA-2C3-06.01_Pre,soil/gravel,2.5
PHA-2C3-06.01_Pre,woody basal,0.25
PHA-2C3-06.post0-1,1/10/100 hr fuel,1.875
PHA-2C3-06.post0-1,1000 hour fuel,1
PHA-2C3-06.post0-1,litter/duff,19.125
PHA-2C3-06.post0-1,moss/lichen,0.5
PHA-2C3-06.post0-1,rock,0.125
PHA-2C3-06.post0-1,soil/gravel,4.125
PHA-2C3-06.post0-1,woody basal,0.125
PHA-2C3-06.post04-5,1/10/100 hr fuel,2
PHA-2C3-06.post04-5,coarse fuel in air,0.125
PHA-2C3-06.post04-5,1000 hour fuel,0.875
PHA-2C3-06.post04-5,litter/duff,22
PHA-2C3-06.post04-5,moss/lichen,0.125
PHA-2C3-06.post04-5,soil/gravel,2
PHA-2T1-01.01_Pre,1/10/100 hr fuel,1.125
PHA-2T1-01.01_Pre,coarse fuel in air,0.125
PHA-2T1-01.01_Pre,1000 hour fuel,0.125
PHA-2T1-01.01_Pre,litter/duff,21.5
PHA-2T1-01.01_Pre,moss/lichen,0.125
PHA-2T1-01.01_Pre,soil/gravel,2
PHA-2T1-01.01_Pre,woody basal,0.125
PHA-2T1-01.post0-1,1/10/100 hr fuel,2.875
PHA-2T1-01.post0-1,1000 hour fuel,0.25
PHA-2T1-01.post0-1,litter/duff,23.5
PHA-2T1-01.post0-1,soil/gravel,1.25
PHA-2T1-01.post04-5,1/10/100 hr fuel,1
PHA-2T1-01.post04-5,1000 hour fuel,0.25
PHA-2T1-01.post04-5,litter/duff,23.125
PHA-2T1-01.post04-5,soil/gravel,1.625
PHA-2T1-02.01_Pre,1/10/100 hr fuel,2.75
PHA-2T1-02.01_Pre,coarse fuel in air,0.25
PHA-2T1-02.01_Pre,1000 hour fuel,0.625
PHA-2T1-02.01_Pre,litter/duff,17.25
PHA-2T1-02.01_Pre,moss/lichen,4
PHA-2T1-02.01_Pre,soil/gravel,0.25
PHA-2T1-02.01_Pre,woody basal,0.125
PHA-2T1-02.post0-1,1/10/100 hr fuel,3.5
PHA-2T1-02.post0-1,coarse fuel in air,0.75
PHA-2T1-02.post0-1,1000 hour fuel,0.375
PHA-2T1-02.post0-1,litter/duff,19.375
PHA-2T1-02.post0-1,moss/lichen,4.625
PHA-2T1-02.post0-1,soil/gravel,0.25
PHA-2T1-02.post0-1,woody basal,0.375
PHA-2T1-02.post04-5,1/10/100 hr fuel,1.625
PHA-2T1-02.post04-5,coarse fuel in air,0.125
PHA-2T1-02.post04-5,1000 hour fuel,0.75
PHA-2T1-02.post04-5,litter/duff,18.625
PHA-2T1-02.post04-5,moss/lichen,3.375
PHA-2T1-02.post04-5,soil/gravel,2
PHA-2T1-02.post04-5,woody basal,0.25
PHA-2T1-04.01_Pre,1/10/100 hr fuel,1.875
PHA-2T1-04.01_Pre,coarse fuel in air,0.25
PHA-2T1-04.01_Pre,1000 hour fuel,0.375
PHA-2T1-04.01_Pre,litter/duff,20.875
PHA-2T1-04.01_Pre,moss/lichen,0.125
PHA-2T1-04.01_Pre,soil/gravel,1.75
PHA-2T1-04.post0-1,1/10/100 hr fuel,2.875
PHA-2T1-04.post0-1,coarse fuel in air,0.125
PHA-2T1-04.post0-1,1000 hour fuel,0.625
PHA-2T1-04.post0-1,litter/duff,21.75
PHA-2T1-04.post0-1,soil/gravel,2.5
PHA-2T1-04.post0-1,woody basal,0.125
PHA-2T1-04.post04-5,1/10/100 hr fuel,2.25
PHA-2T1-04.post04-5,1000 hour fuel,0.875
PHA-2T1-04.post04-5,litter/duff,20
PHA-2T1-04.post04-5,moss/lichen,0.125
PHA-2T1-04.post04-5,soil/gravel,4
